Date,Last Price
15/07/2013,6586.11
12/07/2013,6544.94
11/07/2013,6543.41
10/07/2013,6504.96
09/07/2013,6513.08
08/07/2013,6450.07
05/07/2013,6375.52
04/07/2013,6421.67
03/07/2013,6229.87
02/07/2013,6303.94
01/07/2013,6307.78
28/06/2013,6215.47
27/06/2013,6243.4
26/06/2013,6165.48
25/06/2013,6101.91
24/06/2013,6029.1
21/06/2013,6116.17
20/06/2013,6159.51
19/06/2013,6348.82
18/06/2013,6374.21
17/06/2013,6330.49
14/06/2013,6308.26
13/06/2013,6304.63
12/06/2013,6299.45
11/06/2013,6340.08
10/06/2013,6400.45
07/06/2013,6411.99
06/06/2013,6336.11
05/06/2013,6419.31
04/06/2013,6558.58
03/06/2013,6525.12
31/05/2013,6583.09
30/05/2013,6656.99
29/05/2013,6627.17
28/05/2013,6762.01
27/05/2013,6654.34
24/05/2013,6654.34
23/05/2013,6696.79
22/05/2013,6840.27
21/05/2013,6803.87
20/05/2013,6755.63
17/05/2013,6723.06
16/05/2013,6687.8
15/05/2013,6693.55
14/05/2013,6686.06
13/05/2013,6631.76
10/05/2013,6624.98
09/05/2013,6592.74
08/05/2013,6583.48
07/05/2013,6557.3
06/05/2013,6521.46
03/05/2013,6521.46
02/05/2013,6460.71
01/05/2013,6451.29
30/04/2013,6430.12
29/04/2013,6458.02
26/04/2013,6426.42
25/04/2013,6442.59
24/04/2013,6431.76
23/04/2013,6406.12
22/04/2013,6280.62
19/04/2013,6286.59
18/04/2013,6243.67
17/04/2013,6244.21
16/04/2013,6304.58
15/04/2013,6343.6
12/04/2013,6384.39
11/04/2013,6416.14
10/04/2013,6387.37
09/04/2013,6313.21
08/04/2013,6276.94
05/04/2013,6249.78
04/04/2013,6344.12
03/04/2013,6420.28
02/04/2013,6490.66
01/04/2013,6411.74
28/03/2013,6411.74
27/03/2013,6387.56
26/03/2013,6399.37
25/03/2013,6378.38
22/03/2013,6392.76
21/03/2013,6388.55
20/03/2013,6432.7
19/03/2013,6441.32
18/03/2013,6457.92
15/03/2013,6489.65
14/03/2013,6529.41
13/03/2013,6481.5
12/03/2013,6510.62
11/03/2013,6503.63
08/03/2013,6483.58
07/03/2013,6439.16
06/03/2013,6427.64
05/03/2013,6431.95
04/03/2013,6345.63
01/03/2013,6378.6
28/02/2013,6360.81
27/02/2013,6325.88
26/02/2013,6270.44
25/02/2013,6355.37
22/02/2013,6335.7
21/02/2013,6291.54
20/02/2013,6395.37
19/02/2013,6379.07
18/02/2013,6318.19
15/02/2013,6328.26
14/02/2013,6327.36
13/02/2013,6359.11
12/02/2013,6338.38
11/02/2013,6277.06
08/02/2013,6263.93
07/02/2013,6228.42
06/02/2013,6295.34
05/02/2013,6282.76
04/02/2013,6246.84
01/02/2013,6347.24
31/01/2013,6276.88
30/01/2013,6323.11
29/01/2013,6339.19
28/01/2013,6294.41
25/01/2013,6284.45
24/01/2013,6264.91
23/01/2013,6197.64
22/01/2013,6179.17
21/01/2013,6180.98
18/01/2013,6154.41
17/01/2013,6132.36
16/01/2013,6103.98
15/01/2013,6117.31
14/01/2013,6107.86
11/01/2013,6121.58
10/01/2013,6101.51
09/01/2013,6098.65
08/01/2013,6053.63
07/01/2013,6064.58
04/01/2013,6089.84
03/01/2013,6047.34
02/01/2013,6027.37
31/12/2012,5897.81
28/12/2012,5925.37
27/12/2012,5954.3
24/12/2012,5954.18
21/12/2012,5939.99
20/12/2012,5958.34
19/12/2012,5961.59
18/12/2012,5935.9
17/12/2012,5912.15
14/12/2012,5921.76
13/12/2012,5929.61
12/12/2012,5945.85
11/12/2012,5924.97
10/12/2012,5921.63
07/12/2012,5914.4
06/12/2012,5901.42
05/12/2012,5892.08
04/12/2012,5869.04
03/12/2012,5871.24
30/11/2012,5866.82
29/11/2012,5870.3
28/11/2012,5803.28
27/11/2012,5799.71
26/11/2012,5786.72
23/11/2012,5819.14
22/11/2012,5791.03
21/11/2012,5752.03
20/11/2012,5748.1
19/11/2012,5737.66
16/11/2012,5605.59
15/11/2012,5677.75
14/11/2012,5722.01
13/11/2012,5786.25
12/11/2012,5767.27
09/11/2012,5769.68
08/11/2012,5776.05
07/11/2012,5791.63
06/11/2012,5884.9
05/11/2012,5839.06
02/11/2012,5868.55
01/11/2012,5861.92
31/10/2012,5782.7
30/10/2012,5849.9
29/10/2012,5795.1
26/10/2012,5806.71
25/10/2012,5805.05
24/10/2012,5804.78
23/10/2012,5797.91
22/10/2012,5882.91
19/10/2012,5896.15
18/10/2012,5917.05
17/10/2012,5910.91
16/10/2012,5870.54
15/10/2012,5805.61
12/10/2012,5793.32
11/10/2012,5829.75
10/10/2012,5776.71
09/10/2012,5810.25
08/10/2012,5841.74
05/10/2012,5871.02
04/10/2012,5827.78
03/10/2012,5825.81
02/10/2012,5809.45
01/10/2012,5820.45
28/09/2012,5742.07
27/09/2012,5779.42
26/09/2012,5768.09
25/09/2012,5859.71
24/09/2012,5838.84
21/09/2012,5852.62
20/09/2012,5854.64
19/09/2012,5888.48
18/09/2012,5868.16
17/09/2012,5893.52
14/09/2012,5915.55
13/09/2012,5819.92
12/09/2012,5782.08
11/09/2012,5792.19
10/09/2012,5793.2
07/09/2012,5794.8
06/09/2012,5777.34
05/09/2012,5657.86
04/09/2012,5672.01
03/09/2012,5758.41
31/08/2012,5711.48
30/08/2012,5719.45
29/08/2012,5743.53
28/08/2012,5775.71
27/08/2012,5776.6
24/08/2012,5776.6
23/08/2012,5776.6
22/08/2012,5774.2
21/08/2012,5857.52
20/08/2012,5824.37
17/08/2012,5852.42
16/08/2012,5834.51
15/08/2012,5833.04
14/08/2012,5864.78
13/08/2012,5831.88
10/08/2012,5847.11
09/08/2012,5851.51
08/08/2012,5845.92
07/08/2012,5841.24
06/08/2012,5808.77
03/08/2012,5787.28
02/08/2012,5662.3
01/08/2012,5712.82
31/07/2012,5635.28
30/07/2012,5693.63
27/07/2012,5627.21
26/07/2012,5573.16
25/07/2012,5498.32
24/07/2012,5499.23
23/07/2012,5533.87
20/07/2012,5651.77
19/07/2012,5714.19
18/07/2012,5685.77
17/07/2012,5629.09
16/07/2012,5662.43
13/07/2012,5666.13
12/07/2012,5608.25
11/07/2012,5664.48
10/07/2012,5664.07
09/07/2012,5627.33
06/07/2012,5662.63
05/07/2012,5692.63
04/07/2012,5684.47
03/07/2012,5687.73
02/07/2012,5640.64
29/06/2012,5571.15
28/06/2012,5493.06
27/06/2012,5523.92
26/06/2012,5446.96
25/06/2012,5450.65
22/06/2012,5513.69
21/06/2012,5566.36
20/06/2012,5622.29
19/06/2012,5586.31
18/06/2012,5491.09
15/06/2012,5478.81
14/06/2012,5467.05
13/06/2012,5483.81
12/06/2012,5473.74
11/06/2012,5432.37
08/06/2012,5435.08
07/06/2012,5447.79
06/06/2012,5384.11
05/06/2012,5260.19
04/06/2012,5260.19
01/06/2012,5260.19
31/05/2012,5320.86
30/05/2012,5297.28
29/05/2012,5391.14
28/05/2012,5356.34
25/05/2012,5351.53
24/05/2012,5350.05
23/05/2012,5266.41
22/05/2012,5403.28
21/05/2012,5304.48
18/05/2012,5267.62
17/05/2012,5338.38
16/05/2012,5405.25
15/05/2012,5437.62
14/05/2012,5465.52
11/05/2012,5575.52
10/05/2012,5543.95
09/05/2012,5530.05
08/05/2012,5554.55
07/05/2012,5655.06
04/05/2012,5655.06
03/05/2012,5766.55
02/05/2012,5758.11
01/05/2012,5812.23
30/04/2012,5737.78
27/04/2012,5777.11
26/04/2012,5748.72
25/04/2012,5718.89
24/04/2012,5709.49
23/04/2012,5665.57
20/04/2012,5772.15
19/04/2012,5744.55
18/04/2012,5745.29
17/04/2012,5766.95
16/04/2012,5666.28
13/04/2012,5651.79
12/04/2012,5710.46
11/04/2012,5634.74
10/04/2012,5595.55
09/04/2012,5723.67
05/04/2012,5723.67
04/04/2012,5703.77
03/04/2012,5838.34
02/04/2012,5874.89
30/03/2012,5768.45
29/03/2012,5742.03
28/03/2012,5808.99
27/03/2012,5869.55
26/03/2012,5902.7
23/03/2012,5854.89
22/03/2012,5845.65
21/03/2012,5891.95
20/03/2012,5891.41
19/03/2012,5961.11
16/03/2012,5965.58
15/03/2012,5940.72
14/03/2012,5945.43
13/03/2012,5955.91
12/03/2012,5892.75
09/03/2012,5887.49
08/03/2012,5859.73
07/03/2012,5791.41
06/03/2012,5765.8
05/03/2012,5874.82
02/03/2012,5911.13
01/03/2012,5931.25
29/02/2012,5871.51
28/02/2012,5927.91
27/02/2012,5915.55
24/02/2012,5935.13
23/02/2012,5937.89
22/02/2012,5916.55
21/02/2012,5928.2
20/02/2012,5945.25
17/02/2012,5905.07
16/02/2012,5885.38
15/02/2012,5892.16
14/02/2012,5899.87
13/02/2012,5905.7
10/02/2012,5852.39
09/02/2012,5895.47
08/02/2012,5875.93
07/02/2012,5890.26
06/02/2012,5892.2
03/02/2012,5901.07
02/02/2012,5796.07
01/02/2012,5790.72
31/01/2012,5681.61
30/01/2012,5671.09
27/01/2012,5733.45
26/01/2012,5795.2
25/01/2012,5723
24/01/2012,5751.9
23/01/2012,5782.56
20/01/2012,5728.55
19/01/2012,5741.15
18/01/2012,5702.37
17/01/2012,5693.95
16/01/2012,5657.44
13/01/2012,5636.64
12/01/2012,5662.42
11/01/2012,5670.82
10/01/2012,5696.7
09/01/2012,5612.26
06/01/2012,5649.68
05/01/2012,5624.26
04/01/2012,5668.45
03/01/2012,5699.91
02/01/2012,5572.28
30/12/2011,5572.28
29/12/2011,5566.77
28/12/2011,5507.4
27/12/2011,5512.7
23/12/2011,5512.7
22/12/2011,5456.97
21/12/2011,5389.74
20/12/2011,5419.6
19/12/2011,5364.99
16/12/2011,5387.34
15/12/2011,5400.85
14/12/2011,5366.8
13/12/2011,5490.15
12/12/2011,5427.86
09/12/2011,5529.21
08/12/2011,5483.77
07/12/2011,5546.91
06/12/2011,5568.72
05/12/2011,5567.96
02/12/2011,5552.29
01/12/2011,5489.34
30/11/2011,5505.42
29/11/2011,5337
28/11/2011,5312.76
25/11/2011,5164.65
24/11/2011,5127.57
23/11/2011,5139.78
22/11/2011,5206.82
21/11/2011,5222.6
18/11/2011,5362.94
17/11/2011,5423.14
16/11/2011,5509.02
15/11/2011,5517.44
14/11/2011,5519.04
11/11/2011,5545.38
10/11/2011,5444.82
09/11/2011,5460.38
08/11/2011,5567.34
07/11/2011,5510.82
04/11/2011,5527.16
03/11/2011,5545.64
02/11/2011,5484.1
01/11/2011,5421.57
31/10/2011,5544.22
28/10/2011,5702.24
27/10/2011,5713.82
26/10/2011,5553.24
25/10/2011,5525.54
24/10/2011,5548.06
21/10/2011,5488.65
20/10/2011,5384.68
19/10/2011,5450.49
18/10/2011,5410.35
17/10/2011,5436.7
14/10/2011,5466.36
13/10/2011,5403.38
12/10/2011,5441.8
11/10/2011,5395.7
10/10/2011,5399
07/10/2011,5303.4
06/10/2011,5291.26
05/10/2011,5102.17
04/10/2011,4944.44
03/10/2011,5075.5
30/09/2011,5128.48
29/09/2011,5196.84
28/09/2011,5217.63
27/09/2011,5294.05
26/09/2011,5089.37
23/09/2011,5066.81
22/09/2011,5041.61
21/09/2011,5288.41
20/09/2011,5363.71
19/09/2011,5259.56
16/09/2011,5368.41
15/09/2011,5337.54
14/09/2011,5227.02
13/09/2011,5174.25
12/09/2011,5129.62
09/09/2011,5214.65
08/09/2011,5340.38
07/09/2011,5318.59
06/09/2011,5156.84
05/09/2011,5102.58
02/09/2011,5292.03
01/09/2011,5418.65
31/08/2011,5394.53
30/08/2011,5268.66
29/08/2011,5129.92
26/08/2011,5129.92
25/08/2011,5131.1
24/08/2011,5205.85
23/08/2011,5129.42
22/08/2011,5095.3
19/08/2011,5040.76
18/08/2011,5092.23
17/08/2011,5331.6
16/08/2011,5357.63
15/08/2011,5350.58
12/08/2011,5320.03
11/08/2011,5162.83
10/08/2011,5007.16
09/08/2011,5164.92
08/08/2011,5068.95
05/08/2011,5246.99
04/08/2011,5393.14
03/08/2011,5584.51
02/08/2011,5718.39
01/08/2011,5774.43
29/07/2011,5815.19
28/07/2011,5873.21
27/07/2011,5856.58
26/07/2011,5929.73
25/07/2011,5925.26
22/07/2011,5935.02
21/07/2011,5899.89
20/07/2011,5853.82
19/07/2011,5789.99
18/07/2011,5752.81
15/07/2011,5843.66
14/07/2011,5846.95
13/07/2011,5906.43
12/07/2011,5868.96
11/07/2011,5929.16
08/07/2011,5990.58
07/07/2011,6054.55
06/07/2011,6002.92
05/07/2011,6024.03
04/07/2011,6017.54
01/07/2011,5989.76
30/06/2011,5945.71
29/06/2011,5855.95
28/06/2011,5766.88
27/06/2011,5722.34
24/06/2011,5697.72
23/06/2011,5674.38
22/06/2011,5772.99
21/06/2011,5775.31
20/06/2011,5693.39
17/06/2011,5714.94
16/06/2011,5698.81
15/06/2011,5742.55
14/06/2011,5803.13
13/06/2011,5773.46
10/06/2011,5765.8
09/06/2011,5856.34
08/06/2011,5808.89
07/06/2011,5864.65
06/06/2011,5863.16
03/06/2011,5855.01
02/06/2011,5847.92
01/06/2011,5928.61
31/05/2011,5989.99
30/05/2011,5938.87
27/05/2011,5938.87
26/05/2011,5880.99
25/05/2011,5870.14
24/05/2011,5858.41
23/05/2011,5835.89
20/05/2011,5948.49
19/05/2011,5955.99
18/05/2011,5923.49
17/05/2011,5861
16/05/2011,5923.69
13/05/2011,5925.87
12/05/2011,5944.96
11/05/2011,5976
10/05/2011,6018.89
09/05/2011,5942.69
06/05/2011,5976.77
05/05/2011,5919.98
04/05/2011,5984.07
03/05/2011,6082.88
29/04/2011,6069.9
28/04/2011,6069.9
27/04/2011,6068.16
26/04/2011,6069.36
21/04/2011,6018.3
20/04/2011,6022.26
19/04/2011,5896.87
18/04/2011,5870.08
15/04/2011,5996.01
14/04/2011,5963.8
13/04/2011,6010.44
12/04/2011,5964.47
11/04/2011,6053.44
08/04/2011,6055.75
07/04/2011,6007.37
06/04/2011,6041.13
05/04/2011,6007.06
04/04/2011,6016.98
01/04/2011,6009.92
31/03/2011,5908.76
30/03/2011,5948.3
29/03/2011,5932.17
28/03/2011,5904.49
25/03/2011,5900.76
24/03/2011,5880.87
23/03/2011,5795.88
22/03/2011,5762.71
21/03/2011,5786.09
18/03/2011,5718.13
17/03/2011,5696.11
16/03/2011,5598.23
15/03/2011,5695.28
14/03/2011,5775.24
11/03/2011,5828.67
10/03/2011,5845.29
09/03/2011,5937.3
08/03/2011,5974.76
07/03/2011,5973.78
04/03/2011,5990.39
03/03/2011,6005.09
02/03/2011,5914.89
01/03/2011,5935.76
28/02/2011,5994.01
25/02/2011,6001.2
24/02/2011,5919.98
23/02/2011,5923.53
22/02/2011,5996.76
21/02/2011,6014.8
18/02/2011,6082.99
17/02/2011,6087.38
16/02/2011,6085.27
15/02/2011,6037.08
14/02/2011,6060.09
11/02/2011,6062.9
10/02/2011,6020.01
09/02/2011,6052.29
08/02/2011,6091.33
07/02/2011,6051.03
04/02/2011,5997.38
03/02/2011,5983.34
02/02/2011,6000.07
01/02/2011,5957.82
31/01/2011,5862.94
28/01/2011,5881.37
27/01/2011,5965.08
26/01/2011,5969.21
25/01/2011,5917.71
24/01/2011,5943.85
21/01/2011,5896.25
20/01/2011,5867.91
19/01/2011,5976.7
18/01/2011,6056.43
17/01/2011,5985.7
14/01/2011,6002.07
13/01/2011,6023.88
12/01/2011,6050.72
11/01/2011,6014.03
10/01/2011,5956.3
07/01/2011,5984.33
06/01/2011,6019.51
05/01/2011,6043.86
04/01/2011,6013.87
03/01/2011,5899.94
31/12/2010,5899.94
30/12/2010,5971.01
29/12/2010,5996.36
28/12/2010,6008.92
24/12/2010,6008.92
23/12/2010,5996.07
22/12/2010,5983.49
21/12/2010,5951.8
20/12/2010,5891.61
17/12/2010,5871.75
16/12/2010,5881.12
15/12/2010,5882.18
14/12/2010,5891.21
13/12/2010,5860.75
10/12/2010,5812.95
09/12/2010,5807.96
08/12/2010,5794.53
07/12/2010,5808.45
06/12/2010,5770.28
03/12/2010,5745.32
02/12/2010,5767.56
01/12/2010,5642.5
30/11/2010,5528.27
29/11/2010,5550.95
26/11/2010,5668.7
25/11/2010,5698.93
24/11/2010,5657.1
23/11/2010,5581.28
22/11/2010,5680.83
19/11/2010,5732.83
18/11/2010,5768.71
17/11/2010,5692.56
16/11/2010,5681.9
15/11/2010,5820.41
12/11/2010,5796.87
11/11/2010,5815.23
10/11/2010,5816.94
09/11/2010,5875.19
08/11/2010,5849.96
05/11/2010,5875.35
04/11/2010,5862.79
03/11/2010,5748.97
02/11/2010,5757.43
01/11/2010,5694.62
29/10/2010,5675.16
28/10/2010,5677.89
27/10/2010,5646.02
26/10/2010,5707.3
25/10/2010,5751.98
22/10/2010,5741.37
21/10/2010,5757.86
20/10/2010,5728.93
19/10/2010,5703.89
18/10/2010,5742.52
15/10/2010,5703.37
14/10/2010,5727.21
13/10/2010,5747.35
12/10/2010,5661.59
11/10/2010,5672.4
08/10/2010,5657.61
07/10/2010,5662.13
06/10/2010,5681.39
05/10/2010,5635.76
04/10/2010,5555.97
01/10/2010,5592.9
30/09/2010,5548.62
29/09/2010,5569.27
28/09/2010,5578.44
27/09/2010,5573.42
24/09/2010,5598.48
23/09/2010,5547.08
22/09/2010,5551.91
21/09/2010,5576.19
20/09/2010,5602.54
17/09/2010,5508.45
16/09/2010,5540.14
15/09/2010,5555.56
14/09/2010,5567.41
13/09/2010,5565.53
10/09/2010,5501.64
09/09/2010,5494.16
08/09/2010,5429.74
07/09/2010,5407.82
06/09/2010,5439.19
03/09/2010,5428.15
02/09/2010,5371.04
01/09/2010,5366.41
31/08/2010,5225.22
30/08/2010,5201.56
27/08/2010,5201.56
26/08/2010,5155.84
25/08/2010,5109.4
24/08/2010,5155.95
23/08/2010,5234.84
20/08/2010,5195.28
19/08/2010,5211.29
18/08/2010,5302.87
17/08/2010,5350.55
16/08/2010,5276.1
13/08/2010,5275.44
12/08/2010,5266.06
11/08/2010,5245.21
10/08/2010,5376.41
09/08/2010,5410.52
06/08/2010,5332.39
05/08/2010,5365.78
04/08/2010,5386.16
03/08/2010,5396.48
02/08/2010,5397.11
30/07/2010,5258.02
29/07/2010,5313.95
28/07/2010,5319.68
27/07/2010,5365.67
26/07/2010,5351.12
23/07/2010,5312.62
22/07/2010,5313.81
21/07/2010,5214.64
20/07/2010,5139.46
19/07/2010,5148.28
16/07/2010,5158.85
15/07/2010,5211.29
14/07/2010,5253.52
13/07/2010,5271.02
12/07/2010,5167.02
09/07/2010,5132.94
08/07/2010,5105.45
07/07/2010,5014.82
06/07/2010,4965
05/07/2010,4823.53
02/07/2010,4838.09
01/07/2010,4805.75
30/06/2010,4916.87
29/06/2010,4914.22
28/06/2010,5071.68
25/06/2010,5046.47
24/06/2010,5100.23
23/06/2010,5178.52
22/06/2010,5246.98
21/06/2010,5299.11
18/06/2010,5250.84
17/06/2010,5253.89
16/06/2010,5237.92
15/06/2010,5217.82
14/06/2010,5202.13
11/06/2010,5163.68
10/06/2010,5132.5
09/06/2010,5085.86
08/06/2010,5028.15
07/06/2010,5069.06
04/06/2010,5126
03/06/2010,5211.18
02/06/2010,5151.32
01/06/2010,5163.3
31/05/2010,5188.43
28/05/2010,5188.43
27/05/2010,5195.17
26/05/2010,5038.08
25/05/2010,4940.68
24/05/2010,5069.61
21/05/2010,5062.93
20/05/2010,5073.13
19/05/2010,5158.08
18/05/2010,5307.34
17/05/2010,5262.54
14/05/2010,5262.85
13/05/2010,5433.73
12/05/2010,5383.45
11/05/2010,5334.21
10/05/2010,5387.42
07/05/2010,5123.02
06/05/2010,5260.99
05/05/2010,5341.93
04/05/2010,5411.11
03/05/2010,5553.29
30/04/2010,5553.29
29/04/2010,5617.84
28/04/2010,5586.61
27/04/2010,5603.52
26/04/2010,5753.85
23/04/2010,5723.65
22/04/2010,5665.33
21/04/2010,5723.43
20/04/2010,5783.69
19/04/2010,5727.91
16/04/2010,5743.96
15/04/2010,5825.01
14/04/2010,5796.25
13/04/2010,5761.66
12/04/2010,5777.65
09/04/2010,5770.98
08/04/2010,5712.7
07/04/2010,5762.06
06/04/2010,5780.35
01/04/2010,5744.89
31/03/2010,5679.64
30/03/2010,5672.32
29/03/2010,5710.66
26/03/2010,5703.02
25/03/2010,5727.65
24/03/2010,5677.88
23/03/2010,5673.63
22/03/2010,5644.54
19/03/2010,5650.12
18/03/2010,5642.62
17/03/2010,5644.63
16/03/2010,5620.43
15/03/2010,5593.85
12/03/2010,5625.65
11/03/2010,5617.26
10/03/2010,5640.57
09/03/2010,5602.3
08/03/2010,5606.72
05/03/2010,5599.76
04/03/2010,5527.16
03/03/2010,5533.21
02/03/2010,5484.06
01/03/2010,5405.94
26/02/2010,5354.52
25/02/2010,5278.22
24/02/2010,5342.92
23/02/2010,5315.09
22/02/2010,5352.07
19/02/2010,5358.17
18/02/2010,5325.09
17/02/2010,5276.64
16/02/2010,5244.06
15/02/2010,5167.47
12/02/2010,5142.45
11/02/2010,5161.48
10/02/2010,5131.99
09/02/2010,5111.84
08/02/2010,5092.33
05/02/2010,5060.92
04/02/2010,5139.31
03/02/2010,5253.15
02/02/2010,5283.31
01/02/2010,5247.41
29/01/2010,5188.52
28/01/2010,5145.74
27/01/2010,5217.47
26/01/2010,5276.85
25/01/2010,5260.31
22/01/2010,5302.99
21/01/2010,5335.1
20/01/2010,5420.8
19/01/2010,5513.14
18/01/2010,5494.39
15/01/2010,5455.37
14/01/2010,5498.2
13/01/2010,5473.48
12/01/2010,5498.71
11/01/2010,5538.07
08/01/2010,5534.24
07/01/2010,5526.72
06/01/2010,5530.04
05/01/2010,5522.5
04/01/2010,5500.34
31/12/2009,5412.88
30/12/2009,5397.86
29/12/2009,5437.61
24/12/2009,5402.41
23/12/2009,5372.38
22/12/2009,5328.66
21/12/2009,5293.99
18/12/2009,5196.81
17/12/2009,5217.61
16/12/2009,5320.26
15/12/2009,5285.77
14/12/2009,5315.34
11/12/2009,5261.57
10/12/2009,5244.37
09/12/2009,5203.89
